"site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no"
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,516,"Fruits",2015,8,31,243,2457266,-9999,2015,8,31,243,2457266,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,516,"Fruits",2015,9,17,260,2457283,1,2015,9,22,265,2457288,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,516,"Fruits",2015,9,30,273,2457296,1,2015,9,30,273,2457296,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,516,"Fruits",2015,10,8,281,2457304,1,2015,10,8,281,2457304,4
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,390,"Ripe fruits",2015,8,31,243,2457266,-9999,2015,8,31,243,2457266,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,500,"Flowers or flower buds",2015,8,31,243,2457266,-9999,2015,9,6,249,2457272,4
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,500,"Flowers or flower buds",2015,9,12,255,2457278,1,2015,9,15,258,2457281,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,500,"Flowers or flower buds",2015,9,17,260,2457283,1,2015,9,24,267,2457290,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,500,"Flowers or flower buds",2015,9,26,269,2457292,1,2015,9,26,269,2457292,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,500,"Flowers or flower buds",2015,9,28,271,2457294,1,2015,10,5,278,2457301,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,500,"Flowers or flower buds",2015,10,9,282,2457305,1,2015,10,9,282,2457305,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,500,"Flowers or flower buds",2015,10,14,287,2457310,2,2015,10,15,288,2457311,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,501,"Open flowers",2015,8,31,243,2457266,-9999,2015,8,31,243,2457266,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,501,"Open flowers",2015,9,19,262,2457285,1,2015,9,19,262,2457285,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,501,"Open flowers",2015,9,26,269,2457292,1,2015,9,26,269,2457292,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,501,"Open flowers",2015,10,1,274,2457297,1,2015,10,1,274,2457297,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,504,"Recent fruit or seed drop",2015,9,3,246,2457269,3,2015,9,3,246,2457269,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,504,"Recent fruit or seed drop",2015,9,19,262,2457285,1,2015,9,19,262,2457285,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,504,"Recent fruit or seed drop",2015,9,26,269,2457292,1,2015,9,27,270,2457293,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,504,"Recent fruit or seed drop",2015,10,1,274,2457297,1,2015,10,3,276,2457299,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,504,"Recent fruit or seed drop",2015,10,9,282,2457305,1,2015,10,9,282,2457305,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,504,"Recent fruit or seed drop",2015,10,14,287,2457310,2,2015,10,14,287,2457310,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,504,"Recent fruit or seed drop",2015,10,22,295,2457318,1,2015,10,22,295,2457318,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,516,"Fruits",2015,8,31,243,2457266,-9999,2015,8,31,243,2457266,3
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,516,"Fruits",2015,10,20,293,2457316,1,2015,10,20,293,2457316,1
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,500,"Flowers or flower buds",2015,4,19,109,2457132,7,2015,5,24,144,2457167,7
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,500,"Flowers or flower buds",2015,6,13,164,2457187,5,2015,7,7,188,2457211,18
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,501,"Open flowers",2015,5,11,131,2457154,1,2015,5,11,131,2457154,7
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,501,"Open flowers",2015,6,23,174,2457197,3,2015,6,30,181,2457204,1
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,516,"Fruits",2015,5,18,138,2457161,7,2015,6,20,171,2457194,3
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,516,"Fruits",2015,7,1,182,2457205,1,2015,7,7,188,2457211,18
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,390,"Ripe fruits",2015,6,13,164,2457187,5,2015,6,13,164,2457187,7
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,500,"Flowers or flower buds",2015,4,12,102,2457125,7,2015,5,10,130,2457153,8
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,500,"Flowers or flower buds",2015,6,8,159,2457182,8,2015,6,8,159,2457182,5
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,500,"Flowers or flower buds",2015,6,20,171,2457194,7,2015,6,30,181,2457204,1
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,501,"Open flowers",2015,4,28,118,2457141,2,2015,5,10,130,2457153,8
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,501,"Open flowers",2015,6,23,174,2457197,3,2015,6,23,174,2457197,7
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,504,"Recent fruit or seed drop",2015,6,20,171,2457194,7,2015,6,20,171,2457194,3
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,516,"Fruits",2015,5,18,138,2457161,8,2015,6,13,164,2457187,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48315,390,"Ripe fruits",2015,7,19,200,2457223,8,2015,7,19,200,2457223,30
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48315,390,"Ripe fruits",2015,8,23,235,2457258,5,2015,8,23,235,2457258,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48315,390,"Ripe fruits",2015,9,6,249,2457272,7,2015,9,6,249,2457272,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48315,500,"Flowers or flower buds",2015,4,12,102,2457125,5,2015,7,5,186,2457209,6
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48315,501,"Open flowers",2015,5,12,132,2457155,21,2015,6,2,153,2457176,2
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48315,501,"Open flowers",2015,6,21,172,2457195,17,2015,7,5,186,2457209,6
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48315,516,"Fruits",2015,5,12,132,2457155,21,2015,9,13,256,2457279,9
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48769,500,"Flowers or flower buds",2015,4,14,104,2457127,8,2015,5,29,149,2457172,100
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48769,501,"Open flowers",2015,5,14,134,2457157,16,2015,5,29,149,2457172,100
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48769,516,"Fruits",2015,5,19,139,2457162,5,2015,5,29,149,2457172,100
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,390,"Ripe fruits",2015,6,21,172,2457195,17,2015,6,28,179,2457202,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,500,"Flowers or flower buds",2015,3,29,88,2457111,1,2015,3,29,88,2457111,1
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,500,"Flowers or flower buds",2015,3,31,90,2457113,1,2015,6,2,153,2457176,2
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,500,"Flowers or flower buds",2015,7,5,186,2457209,7,2015,7,5,186,2457209,6
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,501,"Open flowers",2015,4,18,108,2457131,11,2015,6,2,153,2457176,2
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,516,"Fruits",2015,5,12,132,2457155,5,2015,6,28,179,2457202,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,390,"Ripe fruits",2015,6,21,172,2457195,17,2015,6,28,179,2457202,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,500,"Flowers or flower buds",2015,3,31,90,2457113,1,2015,5,21,141,2457164,12
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,501,"Open flowers",2015,4,7,97,2457120,5,2015,4,7,97,2457120,9
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,501,"Open flowers",2015,4,18,108,2457131,2,2015,5,17,137,2457160,4
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,516,"Fruits",2015,4,21,111,2457134,3,2015,4,21,111,2457134,13
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,516,"Fruits",2015,5,12,132,2457155,5,2015,6,28,179,2457202,7
12064,32.248463,-110.909584,746,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",50754,500,"Flowers or flower buds",2015,5,6,126,2457149,13,2015,5,15,135,2457158,152
12064,32.248463,-110.909584,746,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",50754,504,"Recent fruit or seed drop",2015,10,14,287,2457310,152,2015,10,29,302,2457325,14
12064,32.248463,-110.909584,746,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",50755,500,"Flowers or flower buds",2015,5,6,126,2457149,13,2015,5,15,135,2457158,152
12064,32.248463,-110.909584,746,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",50755,501,"Open flowers",2015,5,15,135,2457158,9,2015,5,15,135,2457158,152
12064,32.248463,-110.909584,746,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",50755,504,"Recent fruit or seed drop",2015,10,14,287,2457310,152,2015,10,29,302,2457325,14
16831,32.279629,-111.021172,689,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",64038,500,"Flowers or flower buds",2015,4,1,91,2457114,32,2015,5,13,133,2457156,148
16831,32.279629,-111.021172,689,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",64038,500,"Flowers or flower buds",2015,11,24,328,2457351,1,2015,11,24,328,2457351,-9999
16831,32.279629,-111.021172,689,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",64038,501,"Open flowers",2015,5,13,133,2457156,13,2015,5,13,133,2457156,148
16831,32.279629,-111.021172,689,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",64038,516,"Fruits",2015,11,24,328,2457351,1,2015,11,24,328,2457351,-9999
16831,32.279629,-111.021172,689,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",64039,500,"Flowers or flower buds",2015,4,1,91,2457114,32,2015,4,26,116,2457139,4
16831,32.279629,-111.021172,689,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",64039,500,"Flowers or flower buds",2015,10,21,294,2457317,12,2015,10,21,294,2457317,1
16831,32.279629,-111.021172,689,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",64039,504,"Recent fruit or seed drop",2015,10,21,294,2457317,12,2015,10,21,294,2457317,1
16831,32.279629,-111.021172,689,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",64039,516,"Fruits",2015,4,3,93,2457116,2,2015,4,3,93,2457116,23
16831,32.279629,-111.021172,689,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",64039,516,"Fruits",2015,10,21,294,2457317,12,2015,10,21,294,2457317,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16042,500,"Flowers or flower buds",2016,9,21,265,2457653,21,2016,9,21,265,2457653,7
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16119,504,"Recent fruit or seed drop",2016,11,1,306,2457694,6,2016,11,8,313,2457701,6
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,390,"Ripe fruits",2016,10,16,290,2457678,5,2016,10,16,290,2457678,4
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,390,"Ripe fruits",2016,10,26,300,2457688,6,2016,10,26,300,2457688,8
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,500,"Flowers or flower buds",2016,5,23,144,2457532,88,2016,5,23,144,2457532,63
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,500,"Flowers or flower buds",2016,9,13,257,2457645,10,2016,9,13,257,2457645,7
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,501,"Open flowers",2016,5,23,144,2457532,66,2016,5,23,144,2457532,63
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,504,"Recent fruit or seed drop",2016,11,18,323,2457711,2,2016,11,21,326,2457714,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,516,"Fruits",2016,9,20,264,2457652,7,2016,9,20,264,2457652,2
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,516,"Fruits",2016,10,11,285,2457673,5,2016,10,11,285,2457673,5
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16120,516,"Fruits",2016,11,18,323,2457711,2,2016,11,21,326,2457714,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,390,"Ripe fruits",2016,9,9,253,2457641,2,2016,9,9,253,2457641,5
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,500,"Flowers or flower buds",2016,5,23,144,2457532,96,2016,5,23,144,2457532,14
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,500,"Flowers or flower buds",2016,9,9,253,2457641,2,2016,9,14,258,2457646,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,500,"Flowers or flower buds",2016,9,16,260,2457648,1,2016,9,16,260,2457648,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,501,"Open flowers",2016,5,23,144,2457532,96,2016,5,23,144,2457532,14
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,501,"Open flowers",2016,9,9,253,2457641,2,2016,9,14,258,2457646,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,504,"Recent fruit or seed drop",2016,9,9,253,2457641,2,2016,9,9,253,2457641,5
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,516,"Fruits",2016,6,6,158,2457546,14,2016,6,6,158,2457546,20
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,516,"Fruits",2016,8,30,243,2457631,1,2016,8,30,243,2457631,1
6102,32.23188,-110.951012,743,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",16121,516,"Fruits",2016,9,14,258,2457646,5,2016,9,14,258,2457646,1
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,390,"Ripe fruits",2016,6,14,166,2457554,2,2016,7,3,185,2457573,6
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,500,"Flowers or flower buds",2016,4,7,98,2457486,3,2016,7,3,185,2457573,6
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,501,"Open flowers",2016,5,6,127,2457515,3,2016,6,18,170,2457558,7
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,504,"Recent fruit or seed drop",2016,6,25,177,2457565,7,2016,7,9,191,2457579,8
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39257,516,"Fruits",2016,5,6,127,2457515,12,2016,7,9,191,2457579,8
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,390,"Ripe fruits",2016,6,3,155,2457543,5,2016,6,25,177,2457565,8
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,500,"Flowers or flower buds",2016,3,26,86,2457474,5,2016,7,3,185,2457573,6
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,501,"Open flowers",2016,4,9,100,2457488,5,2016,5,21,142,2457530,8
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,501,"Open flowers",2016,6,18,170,2457558,6,2016,6,18,170,2457558,7
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,504,"Recent fruit or seed drop",2016,6,5,157,2457545,2,2016,7,9,191,2457579,8
1918,32.37611,-110.997795,748,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",39258,516,"Fruits",2016,5,3,124,2457512,9,2016,6,25,177,2457565,8
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48769,390,"Ripe fruits",2016,6,12,164,2457552,7,2016,6,12,164,2457552,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48769,390,"Ripe fruits",2016,6,26,178,2457566,7,2016,7,3,185,2457573,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48769,500,"Flowers or flower buds",2016,5,8,129,2457517,35,2016,7,3,185,2457573,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48769,501,"Open flowers",2016,5,8,129,2457517,35,2016,6,12,164,2457552,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48769,516,"Fruits",2016,5,15,136,2457524,7,2016,7,3,185,2457573,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,390,"Ripe fruits",2016,6,8,160,2457548,3,2016,7,3,185,2457573,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,500,"Flowers or flower buds",2016,3,20,80,2457468,7,2016,3,20,80,2457468,6
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,500,"Flowers or flower buds",2016,3,27,87,2457475,1,2016,6,5,157,2457545,3
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,500,"Flowers or flower buds",2016,6,19,171,2457559,4,2016,6,26,178,2457566,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,501,"Open flowers",2016,4,16,107,2457495,13,2016,5,15,136,2457524,6
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,501,"Open flowers",2016,5,22,143,2457531,1,2016,5,22,143,2457531,6
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,501,"Open flowers",2016,5,29,150,2457538,1,2016,5,29,150,2457538,3
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,501,"Open flowers",2016,6,5,157,2457545,4,2016,6,5,157,2457545,3
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,501,"Open flowers",2016,6,26,178,2457566,7,2016,6,26,178,2457566,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,504,"Recent fruit or seed drop",2016,6,8,160,2457548,7,2016,6,15,167,2457555,25
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,504,"Recent fruit or seed drop",2016,7,27,209,2457597,3,2016,7,27,209,2457597,4
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,516,"Fruits",2016,5,5,126,2457514,19,2016,5,5,126,2457514,3
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48770,516,"Fruits",2016,5,14,135,2457523,6,2016,7,3,185,2457573,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,390,"Ripe fruits",2016,5,28,149,2457537,6,2016,5,28,149,2457537,1
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,390,"Ripe fruits",2016,6,5,157,2457545,7,2016,6,12,164,2457552,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,500,"Flowers or flower buds",2016,3,20,80,2457468,7,2016,5,8,129,2457517,6
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,500,"Flowers or flower buds",2016,5,15,136,2457524,1,2016,5,15,136,2457524,6
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,500,"Flowers or flower buds",2016,5,22,143,2457531,1,2016,5,22,143,2457531,6
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,501,"Open flowers",2016,5,5,126,2457514,32,2016,5,8,129,2457517,6
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,516,"Fruits",2016,5,5,126,2457514,32,2016,5,5,126,2457514,3
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",48771,516,"Fruits",2016,5,14,135,2457523,6,2016,6,26,178,2457566,7
12064,32.248463,-110.909584,746,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",50754,500,"Flowers or flower buds",2016,5,23,144,2457532,61,2016,5,23,144,2457532,64
12064,32.248463,-110.909584,746,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",50754,501,"Open flowers",2016,5,23,144,2457532,61,2016,5,23,144,2457532,64
12064,32.248463,-110.909584,746,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",50754,516,"Fruits",2016,5,23,144,2457532,61,2016,5,23,144,2457532,64
12064,32.248463,-110.909584,746,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",50755,500,"Flowers or flower buds",2016,5,23,144,2457532,61,2016,5,23,144,2457532,64
12064,32.248463,-110.909584,746,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",50755,501,"Open flowers",2016,5,23,144,2457532,61,2016,5,23,144,2457532,64
12064,32.248463,-110.909584,746,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",50755,516,"Fruits",2016,5,23,144,2457532,61,2016,5,23,144,2457532,64
16173,33.407257,-111.987427,342,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",59544,504,"Recent fruit or seed drop",2016,10,7,281,2457669,-9999,2016,10,7,281,2457669,1
16831,32.279629,-111.021172,689,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",64038,504,"Recent fruit or seed drop",2016,2,10,41,2457429,-9999,2016,2,10,41,2457429,2
16831,32.279629,-111.021172,689,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",64038,516,"Fruits",2016,6,9,161,2457549,118,2016,6,9,161,2457549,132
18280,32.225227,-111.001068,722,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",72158,500,"Flowers or flower buds",2016,7,17,199,2457587,-9999,2016,7,17,199,2457587,-9999
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",97607,390,"Ripe fruits",2016,6,5,157,2457545,7,2016,7,3,185,2457573,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",97607,500,"Flowers or flower buds",2016,4,3,94,2457482,8,2016,6,22,174,2457562,4
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",97607,501,"Open flowers",2016,4,28,119,2457507,25,2016,6,12,164,2457552,7
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",97607,516,"Fruits",2016,4,28,119,2457507,25,2016,4,28,119,2457507,10
11587,33.462444,-111.944618,391,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",97607,516,"Fruits",2016,5,14,135,2457523,6,2016,7,3,185,2457573,7
22311,32.33926,-110.981728,765,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",98816,500,"Flowers or flower buds",2016,4,6,97,2457485,7,2016,6,24,176,2457564,30
22311,32.33926,-110.981728,765,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",98816,501,"Open flowers",2016,5,25,146,2457534,7,2016,5,25,146,2457534,9
22311,32.33926,-110.981728,765,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",98816,501,"Open flowers",2016,6,17,169,2457557,7,2016,6,17,169,2457557,7
22311,32.33926,-110.981728,765,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",98816,516,"Fruits",2016,6,10,162,2457550,7,2016,6,24,176,2457564,30
22334,33.571148,-112.877686,384,"AZ",210,"Carnegiea","gigantea","saguaro","Plantae",99148,390,"Ripe fruits",2016,6,5,157,2457545,8,2016,6,12,164,2457552,7
